iso3,scenario,year,gdp_per_capita_log,urban_share,median_age,life_expectancy,government_effectiveness,control_of_corruption
KGZ,SSP5,2035,8.878756776,56.395,27.5,78.9,0.618486331,0.406628412
KGZ,SSP5,2040,8.994903765,62.106,29.3,80.4,0.647049109,0.437318566
KGZ,SSP5,2045,9.133482478,67.23,31.6,81.9,0.671815382,0.463895601
KGZ,SSP5,2050,9.269456111,71.749,34,83.4,0.694697533,0.487511633
KGZ,SSP5,2055,9.403667984,75.69,36.7,84.8,0.713510634,0.507927465
KGZ,SSP5,2060,9.537272693,79.1,39.4,86.3,0.73670562,0.529316393
KGZ,SSP5,2065,9.677889587,82.036,42.2,87.8,0.755661756,0.54746757
KGZ,SSP5,2070,9.813822262,84.557,44.8,89.3,0.778948663,0.566820563
KGZ,SSP5,2075,9.940895715,86.719,47.3,90.8,0.798336936,0.583602757
KGZ,SSP5,2080,10.0593017,88.572,49.7,92.2,0.817561328,0.59950634
KGZ,SSP5,2085,10.17513706,90.16,51.9,93.7,0.836085736,0.614063276
KGZ,SSP5,2090,10.28983859,91.522,54.2,95,0.854325899,0.627832753
KGZ,SSP5,2095,10.40150751,92.69,56.4,96.3,0.871812527,0.640370264
KGZ,SSP5,2100,10.49046363,93.694,58.7,97.5,0.871812527,0.640370264
KHM,SSP1,2030,8.759025101,33.543,30.3,75.7,0.481659479,0.338911261
KHM,SSP1,2035,8.969557446,38.52,32.3,77.1,0.511830797,0.373483096
KHM,SSP1,2040,9.204719437,43.528,34.5,78.4,0.542110885,0.404810061
KHM,SSP1,2045,9.426962022,48.445,37,79.8,0.568972384,0.431566119
KHM,SSP1,2050,9.620312736,53.172,39.5,81.1,0.592942312,0.454834372
KHM,SSP1,2055,9.801886177,57.633,42.3,82.5,0.615299245,0.475669237
KHM,SSP1,2060,9.990709907,61.783,45.1,83.9,0.636147064,0.494134946
KHM,SSP1,2065,10.16759367,65.599,47.9,85.3,0.656739947,0.511421549
KHM,SSP1,2070,10.31949247,69.076,50.7,86.7,0.681455811,0.529906458
KHM,SSP1,2075,10.44637013,72.224,53.4,88.1,0.701446722,0.54523774
KHM,SSP1,2080,10.55285029,75.06,55.9,89.6,0.722550197,0.560874631
KHM,SSP1,2085,10.64313638,77.607,58.2,91.1,0.746988466,0.57712615
KHM,SSP1,2090,10.72447962,79.89,60.5,92.9,0.767226754,0.59107074
KHM,SSP1,2095,10.79802158,81.933,62.6,94.3,0.790148634,0.605380856
KHM,SSP1,2100,10.85022465,83.76,64.6,95.6,0.790148634,0.605380856
KHM,SSP2,2030,8.642330783,28.661,29.6,74.4,0.455584086,0.296731021
KHM,SSP2,2035,8.730261443,30.983,31,75.2,0.477186103,0.321999846
KHM,SSP2,2040,8.824002347,33.346,32.6,76,0.499026767,0.345474383
KHM,SSP2,2045,8.920182453,35.731,34.3,76.9,0.514921022,0.36526822
KHM,SSP2,2050,9.008102564,38.124,36.2,77.7,0.532019098,0.384203319
KHM,SSP2,2055,9.101046063,40.508,38,78.5,0.547759925,0.40146277
KHM,SSP2,2060,9.20455501,42.87,39.8,79.3,0.55923586,0.41623516
KHM,SSP2,2065,9.317958304,45.197,41.4,80.2,0.57437137,0.43181016
KHM,SSP2,2070,9.434276808,47.478,42.9,81,0.589751602,0.447055678
KHM,SSP2,2075,9.552884304,49.702,44.3,81.9,0.604786264,0.46141991
KHM,SSP2,2080,9.67550367,51.863,45.6,82.7,0.619567579,0.475218199
KHM,SSP2,2085,9.800507824,53.954,46.8,83.5,0.633939574,0.488385914
KHM,SSP2,2090,9.927132294,55.972,48,84.4,0.647111102,0.500015369
KHM,SSP2,2095,10.05226363,57.912,48.9,85.2,0.659934342,0.51110878
KHM,SSP2,2100,10.14540951,59.774,49.7,86.1,0.659934342,0.51110878
KHM,SSP3,2030,8.602515209,25.849,29.2,73.3,0.427353372,0.245496768
KHM,SSP3,2035,8.648056422,26.715,30.1,73.6,0.442242116,0.257479074
KHM,SSP3,2040,8.687983003,27.61,31.1,73.8,0.457911187,0.269220929
KHM,SSP3,2045,8.720364999,28.535,32.2,74,0.466471759,0.276826978
KHM,SSP3,2050,8.736189293,29.489,33.2,74.1,0.472216731,0.282460618
KHM,SSP3,2055,8.750644471,30.474,34,74.3,0.477411071,0.287971154
KHM,SSP3,2060,8.764044518,31.49,34.6,74.4,0.481450762,0.292313465
KHM,SSP3,2065,8.776862368,32.537,35.1,74.5,0.486260613,0.297350131
KHM,SSP3,2070,8.783705023,33.617,35.6,74.6,0.490469878,0.301561535
KHM,SSP3,2075,8.786124051,34.729,36.1,74.6,0.494374472,0.305354628
KHM,SSP3,2080,8.785625154,35.873,36.2,74.6,0.497732605,0.308579811
KHM,SSP3,2085,8.782929106,37.05,36.2,74.6,0.500587929,0.311264137
KHM,SSP3,2090,8.779523161,38.259,36.2,74.5,0.503466753,0.313957137
KHM,SSP3,2095,8.774824423,39.5,36.2,74.5,0.506470344,0.316721517
KHM,SSP3,2100,8.711845948,40.774,36.3,74.4,0.506470344,0.316721517
KHM,SSP5,2030,8.77681265,33.543,30.4,75.7,0.476854181,0.319711465
KHM,SSP5,2035,9.003997844,38.52,32.4,77.1,0.507135631,0.35216371
KHM,SSP5,2040,9.257207204,43.528,34.6,78.4,0.537694752,0.382233661
KHM,SSP5,2045,9.498384412,48.445,37,79.8,0.565314538,0.40879772
KHM,SSP5,2050,9.710996231,53.172,39.6,81.1,0.589880708,0.432143295
KHM,SSP5,2055,9.910796144,57.633,42.4,82.5,0.612970736,0.453590589
KHM,SSP5,2060,10.11598697,61.783,45.1,83.9,0.635483012,0.474026856
KHM,SSP5,2065,10.30784365,65.599,48,85.3,0.657238266,0.492989703
KHM,SSP5,2070,10.4738578,69.076,50.8,86.7,0.678719144,0.511087538
KHM,SSP5,2075,10.61401922,72.224,53.4,88.1,0.70376995,0.530059123
KHM,SSP5,2080,10.73305114,75.06,55.9,89.6,0.726823824,0.548186021
KHM,SSP5,2085,10.83556318,77.607,58.1,91.1,0.750170409,0.565781814
KHM,SSP5,2090,10.92877486,79.89,60.4,92.9,0.777298143,0.584566765
KHM,SSP5,2095,11.01405189,81.933,62.4,94.3,0.799685444,0.60075035
KHM,SSP5,2100,11.07790504,83.76,64.4,95.6,0.799685444,0.60075035
LAO,SSP1,2030,9.218942372,49.307,28.3,72.5,0.497011619,0.360871358
LAO,SSP1,2035,9.412189489,55.464,30.5,73.9,0.525006653,0.392593292
LAO,SSP1,2040,9.624620896,61.155,32.8,75.4,0.55108543,0.420154784
LAO,SSP1,2045,9.817092498,66.294,35.2,76.8,0.579603656,0.446301927
LAO,SSP1,2050,10.00843922,70.856,37.8,78.2,0.602940613,0.468025107
LAO,SSP1,2055,10.17979553,74.855,40.4,79.7,0.625217547,0.487612967
LAO,SSP1,2060,10.34726187,78.332,43.1,81.1,0.647663192,0.506022666
LAO,SSP1,2065,10.48901946,81.339,45.8,82.5,0.673497986,0.524697171
LAO,SSP1,2070,10.61345085,83.929,48.3,84,0.69522596,0.541021185
LAO,SSP1,2075,10.71709187,86.157,50.7,85.4,0.715085725,0.555335696
LAO,SSP1,2080,10.80214737,88.071,52.9,86.9,0.733434318,0.568187407
LAO,SSP1,2085,10.87305858,89.716,55,88.3,0.750451799,0.5797741
LAO,SSP1,2090,10.93731142,91.129,56.8,89.7,0.766444526,0.590358427
LAO,SSP1,2095,10.9955836,92.344,58.5,91.1,0.781259091,0.599683423
LAO,SSP1,2100,11.02981812,93.389,60.1,92.5,0.781259091,0.599683423
LAO,SSP2,2030,9.110388506,42.441,27.7,71.4,0.460253826,0.316720236
LAO,SSP2,2035,9.197973162,45.388,29.3,72.3,0.475193679,0.337969254
LAO,SSP2,2040,9.308051149,48.22,31,73.3,0.489229351,0.357304902
LAO,SSP2,2045,9.43578917,50.923,32.7,74.2,0.505813603,0.3761992
LAO,SSP2,2050,9.575956068,53.486,34.4,75.1,0.517208933,0.391346435
LAO,SSP2,2055,9.718265166,55.905,36.3,76.1,0.528216493,0.405493124
LAO,SSP2,2060,9.861277857,58.179,38,77,0.541866627,0.419391404
LAO,SSP2,2065,10.0025041,60.31,39.6,77.9,0.5522974,0.431781322
LAO,SSP2,2070,10.14086266,62.303,41.1,78.9,0.565962268,0.444586539
LAO,SSP2,2075,10.26988997,64.163,42.4,79.8,0.5796805,0.457036147
LAO,SSP2,2080,10.38715855,65.899,43.6,80.7,0.58881981,0.466787102
LAO,SSP2,2085,10.49362125,67.517,44.7,81.7,0.602468152,0.478281164
LAO,SSP2,2090,10.59015422,69.025,45.7,82.6,0.616286293,0.489576028
LAO,SSP2,2095,10.67582349,70.431,46.5,83.5,0.629745247,0.500368308
LAO,SSP2,2100,10.71943047,71.743,47.3,84.5,0.629745247,0.500368308
LAO,SSP3,2030,9.053838145,37.416,27.2,70.3,0.408318739,0.243393991
LAO,SSP3,2035,9.07942873,38.016,28.3,70.8,0.411847148,0.247998121
LAO,SSP3,2040,9.110964603,38.646,29.3,71.1,0.415005371,0.25214389
LAO,SSP3,2045,9.144811049,39.307,30.2,71.5,0.416495778,0.254580712
LAO,SSP3,2050,9.173640444,40.002,31.2,71.9,0.417720523,0.25684771
LAO,SSP3,2055,9.201792262,40.731,32,72.2,0.418607731,0.258676652
LAO,SSP3,2060,9.226200259,41.497,32.6,72.6,0.419286112,0.260147225
LAO,SSP3,2065,9.247445207,42.301,33.1,73,0.42026394,0.261797796
LAO,SSP3,2070,9.261938363,43.146,33.5,73.4,0.421103568,0.26313377
LAO,SSP3,2075,9.270543847,44.034,33.8,73.8,0.422001685,0.264500689
LAO,SSP3,2080,9.2738954,44.965,34,74.2,0.423197458,0.266270378
LAO,SSP3,2085,9.274267264,45.943,34,74.6,0.423428449,0.266990246
LAO,SSP3,2090,9.273822004,46.969,34.1,75,0.42410401,0.268203867
LAO,SSP3,2095,9.272542465,48.044,34.3,75.4,0.424909479,0.269492758
LAO,SSP3,2100,9.209525725,49.171,34.4,75.8,0.424909479,0.269492758
LAO,SSP5,2030,9.240307934,49.307,28.3,72.5,0.494182599,0.344960924
LAO,SSP5,2035,9.448292955,55.464,30.5,73.9,0.523021208,0.375124236
LAO,SSP5,2040,9.675857506,61.155,32.9,75.4,0.550486629,0.402323246
LAO,SSP5,2045,9.884360349,66.294,35.4,76.8,0.576880816,0.42732464
LAO,SSP5,2050,10.09117109,70.856,37.9,78.2,0.60594192,0.451842986
LAO,SSP5,2055,10.27779395,74.855,40.6,79.7,0.629692324,0.472481319
LAO,SSP5,2060,10.45927928,78.332,43.3,81.1,0.65405617,0.492730907
LAO,SSP5,2065,10.61456957,81.339,46,82.5,0.678287179,0.512214486
LAO,SSP5,2070,10.75184517,83.929,48.5,84,0.705514492,0.532227023
LAO,SSP5,2075,10.86773247,86.157,50.9,85.4,0.72684996,0.548546015
LAO,SSP5,2080,10.96462633,88.071,53,86.9,0.746651737,0.563435544
LAO,SSP5,2085,11.04730015,89.716,55,88.3,0.765758787,0.577468693
LAO,SSP5,2090,11.123327,91.129,56.7,89.7,0.784748745,0.591051041
LAO,SSP5,2095,11.19348045,92.344,58.3,91.1,0.803800504,0.604336227
LAO,SSP5,2100,11.23954785,93.389,59.9,92.5,0.803800504,0.604336227
LBN,SSP1,2030,9.586063817,93.928,32.2,83.8,0.6026367,0.421225685
LBN,SSP1,2035,9.717200269,95.156,34.3,85,0.637219774,0.457356613
LBN,SSP1,2040,9.860715581,96.024,36.7,86.2,0.66688016,0.488049563
LBN,SSP1,2045,9.991736523,96.67,39.2,87.5,0.699032165,0.516913563
LBN,SSP1,2050,10.10139279,97.168,41.7,88.7,0.726111398,0.541311474
LBN,SSP1,2055,10.19598226,97.562,44.3,89.9,0.755639457,0.564791392
LBN,SSP1,2060,10.28377894,97.882,47.1,91.1,0.780003868,0.584130364
LBN,SSP1,2065,10.35289351,98.145,49.8,92.3,0.80389452,0.601972579
LBN,SSP1,2070,10.41300364,98.365,52.3,93.4,0.827509899,0.618639852
LBN,SSP1,2075,10.46754463,98.551,54.7,94.6,0.850792046,0.634264533
LBN,SSP1,2080,10.51469666,98.71,56.8,95.7,0.869399393,0.646795199
LBN,SSP1,2085,10.56193415,98.847,58.9,96.7,0.890977655,0.659649041
LBN,SSP1,2090,10.60501117,98.966,60.9,97.7,0.908702324,0.670585406
LBN,SSP1,2095,10.64559438,99.07,62.8,98.6,0.92512489,0.679879732
LBN,SSP1,2100,10.68409997,99.161,64.5,99.4,0.92512489,0.679879732
LBN,SSP2,2030,9.55227213,90.637,31.6,82.8,0.564135318,0.368239326
LBN,SSP2,2035,9.653650522,91.387,33.4,83.5,0.589200478,0.393976024
LBN,SSP2,2040,9.766364574,92.069,35.2,84.2,0.613870246,0.41806649
LBN,SSP2,2045,9.874510423,92.69,37.1,84.9,0.637992636,0.440715179
LBN,SSP2,2050,9.967560046,93.257,39,85.6,0.661086904,0.461693669
LBN,SSP2,2055,10.05106359,93.775,41.1,86.3,0.682919089,0.480921034
LBN,SSP2,2060,10.12135948,94.25,42.8,87,0.699642386,0.496792797
LBN,SSP2,2065,10.18097815,94.684,44.2,87.8,0.720299587,0.513973041
LBN,SSP2,2070,10.2345041,95.083,45.4,88.5,0.740927433,0.530552812
LBN,SSP2,2075,10.28659643,95.449,46.5,89.2,0.757334197,0.544477932
LBN,SSP2,2080,10.33444703,95.785,47.7,89.9,0.773701349,0.557885818
LBN,SSP2,2085,10.38448633,96.095,48.8,90.6,0.793349828,0.571930482
LBN,SSP2,2090,10.43111718,96.38,49.8,91.3,0.809403848,0.584275291
LBN,SSP2,2095,10.47430311,96.643,50.7,92,0.824823409,0.595621244
LBN,SSP2,2100,10.48294015,96.885,51.4,92.7,0.824823409,0.595621244
LBN,SSP3,2030,9.529130067,88.941,31.1,81.7,0.52617083,0.317590916
LBN,SSP3,2035,9.602401265,88.96,32.4,82,0.537214669,0.327100704
LBN,SSP3,2040,9.679717121,88.978,33.7,82.2,0.549409108,0.337314845
LBN,SSP3,2045,9.748509209,88.995,35,82.4,0.561730475,0.347376093
LBN,SSP3,2050,9.800287462,89.012,36.4,82.6,0.569674321,0.355214001
LBN,SSP3,2055,9.845673065,89.028,37.3,82.7,0.580130436,0.363434392
LBN,SSP3,2060,9.876055245,89.043,37.8,82.9,0.5858314,0.369197836
LBN,SSP3,2065,9.897939909,89.058,38,83.1,0.590341749,0.37376942
LBN,SSP3,2070,9.909324593,89.072,38.4,83.3,0.594203556,0.377708439
LBN,SSP3,2075,9.918184882,89.085,38.8,83.5,0.597542464,0.381092695
LBN,SSP3,2080,9.924812555,89.098,39.2,83.6,0.600889291,0.384474521
LBN,SSP3,2085,9.934095578,89.11,39.4,83.8,0.603900426,0.387417531
LBN,SSP3,2090,9.943364597,89.122,39.4,83.9,0.607100062,0.390469956
LBN,SSP3,2095,9.952181886,89.133,39.3,84,0.610522949,0.393653348
LBN,SSP3,2100,9.907877639,89.144,39.1,84.2,0.610522949,0.393653348
LBN,SSP5,2030,9.590956244,93.928,32.2,83.8,0.593227287,0.397115451
LBN,SSP5,2035,9.730126412,95.156,34.4,85,0.625778891,0.429168366
LBN,SSP5,2040,9.882256955,96.024,36.8,86.2,0.658197527,0.459439409
LBN,SSP5,2045,10.02241063,96.67,39.1,87.5,0.685760594,0.485687707
LBN,SSP5,2050,10.14124225,97.168,41.6,88.7,0.716372724,0.511762973
LBN,SSP5,2055,10.24422557,97.562,44.2,89.9,0.742707044,0.534715489
LBN,SSP5,2060,10.34039856,97.882,46.8,91.1,0.768449275,0.556019516
LBN,SSP5,2065,10.41875895,98.145,49.4,92.3,0.79410758,0.576333129
LBN,SSP5,2070,10.48809028,98.365,51.8,93.4,0.819558848,0.595687044
LBN,SSP5,2075,10.55129792,98.551,54,94.5,0.844675682,0.614097774
LBN,SSP5,2080,10.60709482,98.71,56.1,95.6,0.86510943,0.629452474
LBN,SSP5,2085,10.66488381,98.847,58,96.7,0.888515742,0.645130439
LBN,SSP5,2090,10.7418727,98.966,60,97.7,0.908075735,0.658861064
LBN,SSP5,2095,10.83027734,99.07,61.8,98.6,0.926339727,0.670894269
LBN,SSP5,2100,10.90743282,99.161,63.5,99.4,0.926339727,0.670894269
LBR,SSP1,2030,7.578435766,63.725,21.8,69.2,0.375381044,0.350872585
LBR,SSP1,2035,7.790143388,68.747,23.7,71.5,0.408282009,0.377307726
LBR,SSP1,2040,8.013277624,73.194,25.9,73.7,0.438676337,0.400833619
LBR,SSP1,2045,8.22690056,77.084,28.2,75.8,0.471543713,0.424193318
LBR,SSP1,2050,8.448049268,80.453,30.6,78.9,0.503244241,0.445981826
LBR,SSP1,2055,8.673207719,83.353,33.1,80.5,0.533424849,0.46586675
LBR,SSP1,2060,8.907352272,85.838,35.7,82.1,0.562833099,0.484850732
LBR,SSP1,2065,9.132538503,87.96,38.3,83.7,0.58995028,0.501400181
LBR,SSP1,2070,9.346510984,89.768,41,85.3,0.616267324,0.517397987
LBR,SSP1,2075,9.545976723,91.306,43.8,86.9,0.64117029,0.532294867
LBR,SSP1,2080,9.731082482,92.615,46.6,88.5,0.664633907,0.546120628
LBR,SSP1,2085,9.899048922,93.726,49.3,90.1,0.68624986,0.558436637
LBR,SSP1,2090,10.04933636,94.67,52,92.1,0.706563715,0.569835723
LBR,SSP1,2095,10.18251163,95.472,54.6,93.6,0.725708315,0.580426095
LBR,SSP1,2100,10.28455989,96.153,57.1,95.1,0.725708315,0.580426095
LBR,SSP2,2030,7.539482279,56.873,21,64,0.332873688,0.313665355
LBR,SSP2,2035,7.704148076,59.095,22.3,65.1,0.355518484,0.332581675
LBR,SSP2,2040,7.841196438,61.204,23.6,66.3,0.378180367,0.3516477
LBR,SSP2,2045,7.955704073,63.201,24.9,67.4,0.399507357,0.369381109
LBR,SSP2,2050,8.057365058,65.089,26.3,68.5,0.423777609,0.388183634
LBR,SSP2,2055,8.15028924,66.871,27.7,69.7,0.442672845,0.403915981
LBR,SSP2,2060,8.242640931,68.55,29.3,70.8,0.459933899,0.417972444
LBR,SSP2,2065,8.33218845,70.132,30.9,72,0.479643436,0.432181068
LBR,SSP2,2070,8.421797447,71.62,32.5,73.1,0.494154246,0.443260671
LBR,SSP2,2075,8.512480429,73.021,34.2,74.3,0.511994733,0.455518214
LBR,SSP2,2080,8.606809741,74.339,35.9,75.4,0.525659587,0.465757732
LBR,SSP2,2085,8.702985323,75.579,37.6,76.6,0.542452243,0.476854348
LBR,SSP2,2090,8.800275241,76.746,39.2,77.7,0.55537709,0.486149092
LBR,SSP2,2095,8.898746594,77.845,40.6,78.8,0.571731093,0.496511032
LBR,SSP2,2100,8.963777091,78.88,42,79.9,0.571731093,0.496511032
LBR,SSP3,2030,7.503714341,52.455,20.8,58.9,0.301789762,0.282623092
LBR,SSP3,2035,7.622008521,52.66,21.7,59.5,0.309641072,0.287815018
LBR,SSP3,2040,7.702452635,52.885,22.4,60.1,0.315255877,0.291396542
LBR,SSP3,2045,7.753350385,53.132,23.1,60.7,0.320140674,0.294747561
LBR,SSP3,2050,7.786162756,53.404,23.8,61.2,0.324340194,0.297671988
LBR,SSP3,2055,7.807068865,53.702,24.7,61.8,0.32779028,0.299906352
LBR,SSP3,2060,7.822503431,54.03,25.6,62.3,0.331473958,0.302506591
LBR,SSP3,2065,7.829821595,54.39,26.7,62.9,0.334642596,0.304561857
LBR,SSP3,2070,7.832472411,54.786,27.8,63.5,0.338252525,0.307111568
LBR,SSP3,2075,7.833583104,55.219,28.9,64,0.341462013,0.309187256
LBR,SSP3,2080,7.836069779,55.695,30,64.5,0.344707498,0.311282818
LBR,SSP3,2085,7.838536157,56.216,31.1,65,0.348481286,0.313926721
LBR,SSP3,2090,7.84008477,56.788,32.1,65.6,0.35184025,0.316087749
LBR,SSP3,2095,7.840444152,57.413,32.9,66.1,0.355618778,0.318729856
LBR,SSP3,2100,7.779909216,58.097,33.7,66.7,0.355618778,0.318729856
LBR,SSP5,2030,7.598885488,63.725,21.9,69.2,0.372323703,0.343985877
LBR,SSP5,2035,7.837302257,68.747,23.8,71.5,0.406373225,0.370610299
LBR,SSP5,2040,8.090267872,73.194,26,73.7,0.438716022,0.395410203
LBR,SSP5,2045,8.335495992,77.084,28.3,75.8,0.473322035,0.419966055
LBR,SSP5,2050,8.58803608,80.453,30.8,78.9,0.50690569,0.443242893
LBR,SSP5,2055,8.843374318,83.353,33.3,80.5,0.539025366,0.464794724
LBR,SSP5,2060,9.105452657,85.838,35.9,82.1,0.569952666,0.485058832
LBR,SSP5,2065,9.356473235,87.96,38.5,83.7,0.599423013,0.503911832
LBR,SSP5,2070,9.593834327,89.768,41.2,85.3,0.627550808,0.521684132
LBR,SSP5,2075,9.814199027,91.306,43.9,86.9,0.653658025,0.53776413
LBR,SSP5,2080,10.01768732,92.615,46.6,88.5,0.678559484,0.553131833
LBR,SSP5,2085,10.20232843,93.726,49.4,90.1,0.701432351,0.566855419
LBR,SSP5,2090,10.36835942,94.67,52,92.1,0.722857972,0.579540534
LBR,SSP5,2095,10.51714079,95.472,54.5,93.6,0.743753125,0.591774073
LBR,SSP5,2100,10.63499778,96.153,56.9,95.1,0.743753125,0.591774073
LCA,SSP1,2030,9.817021919,27.435,38.4,80.1,0.686570792,0.654974523
LCA,SSP1,2035,9.951332945,32.364,41.1,81.8,0.708490016,0.662336724
LCA,SSP1,2040,10.09391582,37.549,43.8,83.4,0.731000325,0.670136404
LCA,SSP1,2045,10.22698783,42.851,46.5,85.1,0.749996813,0.67674989
LCA,SSP1,2050,10.34729818,48.129,49,86.7,0.77161624,0.6842947
LCA,SSP1,2055,10.4454235,53.258,51.2,88.3,0.791930496,0.691484165
LCA,SSP1,2060,10.54480069,58.136,53.4,89.9,0.806776231,0.695992572
LCA,SSP1,2065,10.64007783,62.693,55.5,91.5,0.825789414,0.703003128
LCA,SSP1,2070,10.72946752,66.889,57.4,93.1,0.84035843,0.707933559
LCA,SSP1,2075,10.80643798,70.705,59.3,94.6,0.854775819,0.712932501
LCA,SSP1,2080,10.87238775,74.145,61.3,96.1,0.873313803,0.720137208
LCA,SSP1,2085,10.92711894,77.221,63.2,97.4,0.887351642,0.725187116
LCA,SSP1,2090,10.97721844,79.959,65,98.6,0.901243896,0.730272529
LCA,SSP1,2095,11.02349353,82.384,66.6,99.5,0.915257592,0.735772185
LCA,SSP1,2100,11.06212117,84.526,68.2,100.3,0.915257592,0.735772185
LCA,SSP2,2030,9.788427698,23.213,38,79.1,0.643184078,0.638235418
LCA,SSP2,2035,9.895201345,25.599,40.4,80.2,0.657988087,0.643476296
LCA,SSP2,2040,10.00900341,28.084,42.6,81.3,0.669509577,0.64748575
LCA,SSP2,2045,10.12088733,30.649,44.7,82.5,0.684168221,0.652351467
LCA,SSP2,2050,10.22108216,33.273,46.4,83.6,0.69546939,0.655932775
LCA,SSP2,2055,10.30184998,35.933,47.8,84.7,0.709535596,0.660133726
LCA,SSP2,2060,10.376607,38.609,48.9,85.9,0.719579461,0.66285652
LCA,SSP2,2065,10.45078525,41.279,49.8,87,0.733098985,0.667304259
LCA,SSP2,2070,10.52491788,43.925,50.6,88.2,0.746194952,0.671554483
LCA,SSP2,2075,10.59419636,46.528,51.4,89.3,0.755717233,0.674595988
LCA,SSP2,2080,10.65812191,49.073,52.1,90.4,0.768589253,0.67882906
LCA,SSP2,2085,10.71429853,51.549,52.8,91.5,0.781784367,0.683542911
LCA,SSP2,2090,10.76618447,53.945,53.3,92.6,0.790981904,0.686554675
LCA,SSP2,2095,10.8145654,56.254,53.9,93.7,0.803818375,0.691153803
LCA,SSP2,2100,10.83248188,58.47,54.6,94.8,0.803818375,0.691153803
LCA,SSP3,2030,9.759918773,19.503,37.6,78,0.620446155,0.637387148
LCA,SSP3,2035,9.835303292,19.893,39.7,78.7,0.625550286,0.641259904
LCA,SSP3,2040,9.913445488,20.311,41.5,79.3,0.631451349,0.645626432
LCA,SSP3,2045,9.985726197,20.761,42.9,79.9,0.640996161,0.651307598
LCA,SSP3,2050,10.04329778,21.246,43.9,80.5,0.646220637,0.65503279
LCA,SSP3,2055,10.08111897,21.77,44.3,81.1,0.650333169,0.657846637
LCA,SSP3,2060,10.10770577,22.335,44.1,81.7,0.654020331,0.660397816
LCA,SSP3,2065,10.12801013,22.948,43.7,82.3,0.657645913,0.662911459
LCA,SSP3,2070,10.14301295,23.612,43.5,83,0.660914332,0.664980857
LCA,SSP3,2075,10.15559324,24.334,43.3,83.6,0.664080328,0.666987438
LCA,SSP3,2080,10.16703882,25.12,43.1,84.2,0.66664341,0.668397684
LCA,SSP3,2085,10.17623287,25.979,42.8,84.8,0.669495946,0.670211412
LCA,SSP3,2090,10.18424662,26.917,42.5,85.4,0.67191179,0.671531669
LCA,SSP3,2095,10.19120666,27.945,42.4,86,0.674396474,0.672895091
LCA,SSP3,2100,10.15127771,29.075,42.4,86.7,0.674396474,0.672895091
LCA,SSP5,2030,9.829310626,27.435,38.4,80.1,0.683303313,0.656551827
LCA,SSP5,2035,9.972592318,32.364,41.1,81.8,0.705188839,0.66475857
LCA,SSP5,2040,10.12469749,37.549,43.8,83.4,0.727997167,0.6734703
LCA,SSP5,2045,10.26785172,42.851,46.3,85,0.747471434,0.680984447
LCA,SSP5,2050,10.39790999,48.129,48.6,86.7,0.770083194,0.689863186
LCA,SSP5,2055,10.50655147,53.258,50.7,88.3,0.791207951,0.697729878
LCA,SSP5,2060,10.61652274,58.136,52.6,89.9,0.808352177,0.704198477
LCA,SSP5,2065,10.72181911,62.693,54.6,91.5,0.829131474,0.71231677
LCA,SSP5,2070,10.8196693,66.889,56.4,93.1,0.845892673,0.718776022
LCA,SSP5,2075,10.90375264,70.705,58.3,94.6,0.862830424,0.725672431
LCA,SSP5,2080,10.97573193,74.145,60.3,96,0.88291067,0.733670807
LCA,SSP5,2085,11.03679135,77.221,62.2,97.4,0.898832963,0.739905587
LCA,SSP5,2090,11.1072921,79.959,64,98.5,0.914535682,0.746091621
LCA,SSP5,2095,11.19318111,82.384,65.7,99.5,0.930296852,0.752619736
LCA,SSP5,2100,11.27299171,84.526,67.2,100.2,0.930296852,0.752619736
LKA,SSP1,2030,9.565946515,27.679,36.1,82.4,0.547329087,0.429747798
LKA,SSP1,2035,9.717536602,32.708,38,83.9,0.572676148,0.452403796
LKA,SSP1,2040,9.861520286,37.898,39.9,85.4,0.600006169,0.474739562
LKA,SSP1,2045,9.994598398,43.09,42.1,86.9,0.624525421,0.494747648
LKA,SSP1,2050,10.11402588,48.144,44.4,88.4,0.652751992,0.515233206
LKA,SSP1,2055,10.22563401,52.949,46.9,89.9,0.676384616,0.532667731
LKA,SSP1,2060,10.32610568,57.433,49.5,91.4,0.702506223,0.550148399
LKA,SSP1,2065,10.41352428,61.556,52,92.8,0.72692845,0.565925866
LKA,SSP1,2070,10.48968503,65.307,54.5,94.2,0.749649415,0.580105307
LKA,SSP1,2075,10.55869358,68.694,56.9,95.6,0.76709184,0.59128001
LKA,SSP1,2080,10.62229664,71.736,59.2,96.8,0.783431757,0.601393317
LKA,SSP1,2085,10.68066676,74.46,61.4,98,0.802811392,0.612355824
LKA,SSP1,2090,10.73426032,76.896,63.5,99,0.817765353,0.62103597
LKA,SSP1,2095,10.78315648,79.073,65.5,99.9,0.832152143,0.629150178
LKA,SSP1,2100,10.81329213,81.019,67.2,100.5,0.832152143,0.629150178
LKA,SSP2,2030,9.533107909,23.12,35.6,81.4,0.511141501,0.393035658
LKA,SSP2,2035,9.653120464,25.526,37,82.4,0.522547053,0.405491182
LKA,SSP2,2040,9.766861528,28.045,38.4,83.4,0.53592647,0.418657826
LKA,SSP2,2045,9.875413444,30.66,40,84.4,0.550579215,0.432141772
LKA,SSP2,2050,9.974937597,33.349,41.7,85.4,0.566039547,0.445691519
