ISO3,year,government_effectiveness,control_of_corruption,gdp_per_capita_log,urban_share,median_age,life_expectancy,locc
PHL,2017,0.5477107449999999,0.349637026,8.95851419597349,52.6010482354344,22.954,69.969,4.1
PHL,2018,0.555875464,0.349238369,9.030943762870107,53.2088897464754,23.325,69.7485,4.2
PHL,2019,0.54875588,0.354840983,9.096510891663526,53.7157859948017,23.689,69.681,4.3
PHL,2020,0.548698093,0.369393411,9.016557547508096,47.4,25.1,72.05,4.1
PHL,2021,0.543791841,0.362283633,9.089052571304624,54.4504102510776,24.468,66.7565,4.3
PHL,2022,0.520364364,0.361659708,9.223389497571407,54.7902343568327,24.866,69.495,4.3
PHL,2023,0.5332019469999999,0.363367608,9.304361472433763,55.1242716168851,25.287,69.856,4.1
PHL,2024,0.541505555,0.3618322469999999,9.375357869104718,55.4520983215477,,69.97755,4.2
PHL,2025,,,9.221144013305368,52.55,26.5,73.6,3.8
PLW,2015,,,,78.2,,,4.949854442596759
PLW,2016,,,,80.1089335766065,,,5.1
PLW,2017,,,,79.8284579022498,,,4.9
PLW,2018,,,,79.5520868568744,,,4.4
PLW,2019,,,,79.2803814152827,,,4.4
PLW,2020,,,,81.0,,,4.2
PLW,2021,,,,79.0890798782416,,,4.1
PLW,2022,,,,79.1134831712956,,,4.0
PLW,2023,,,,79.1531991438847,,,4.0
PLW,2024,,,,79.2095042878667,,,4.1
PLW,2025,,,,82.092,,,3.3
PNG,2015,0.380827219,0.214103008,8.207875743943848,13.0,,,8.128571555053773
PNG,2016,0.35447969,0.279238993,8.246095593428517,13.3653651942392,20.984,65.0445,8.1
PNG,2017,0.374952571,0.277222268,8.274655783332982,13.5249644881888,21.167,65.2655,7.7
PNG,2018,0.377947475,0.288277648,8.271271100254923,13.7125720532162,21.353,65.446,7.6
PNG,2019,0.372099103,0.278739452,8.30889603546693,13.9278267446947,21.543,65.665,7.6
PNG,2020,0.341121999,0.367534935,8.268623414027505,13.3,22.5,66.4,7.3
PNG,2021,0.336827767,0.345603779,8.288258856121965,14.4398342822353,21.928,64.682,7.3
PNG,2022,0.302527252,0.359482103,8.393808833268439,14.7358658260841,22.127,65.574,7.4
PNG,2023,0.302610764,0.356730429,8.448450789472723,15.0581017891206,22.344,66.41199999999999,7.3
PNG,2024,0.338321749,0.317152136,8.491811782508712,15.4061816403333,,66.52345,7.6
PNG,2025,,,8.143793728538066,16.694,23.7,67.35,7.1
POL,2015,0.666759864,0.585020383,10.20315156280924,60.3,39.5,77.69999999999999,3.314855420796692
POL,2016,0.659236394,0.654782389,10.252724146124272,60.2402284228997,38.675,77.95,2.9
POL,2017,0.63461552,0.646441157,10.314612675742492,60.145888199417,39.034,77.85,2.8
POL,2018,0.6479818639999999,0.6357887659999999,10.384218024426357,60.0533306480907,39.389,77.7,2.8
POL,2019,0.6423461899999999,0.623529926,10.488001242275905,59.9626184068963,39.742,78.0,2.9
POL,2020,0.6449584159999999,0.629185856,10.521083808771142,60.0,41.4,77.80000000000001,2.8
POL,2021,0.6278865279999999,0.617601929,10.622779578075818,59.8096513205543,40.464,75.45,2.9
POL,2022,0.613624514,0.613638697,10.753158718374287,59.8315488048321,40.864,77.25,2.9
POL,2023,0.6367000549999999,0.631064958,10.788764160691994,59.8859561370214,41.31,78.6,3.0
POL,2024,0.644341341,0.639280835,10.844714976004871,59.9705468695101,,78.79195,2.9
POL,2025,,,10.610244388616731,64.625,43.1,79.75,2.1
PRK,2015,,,,61.3,35.0,72.94999999999999,7.038676971355025
PRK,2016,,,,,,,7.2
PRK,2017,,,,,,,6.9
PRK,2018,,,,,,,6.7
PRK,2019,,,,,,,6.4
PRK,2020,,,,62.4,36.3,73.9,6.5
PRK,2021,,,,,,,6.3
PRK,2022,,,,,,,6.3
PRK,2023,,,,,,,6.4
PRK,2024,,,,,,73.71635,6.7
PRK,2025,,,,66.547,37.4,74.9,6.8
PRT,2015,0.752531702,0.65305895,10.295800115601883,63.5,43.6,81.35,2.852963643018994
PRT,2016,0.726031483,0.622952475,10.36057277105192,61.1343011242723,43.284,81.19999999999999,2.0
PRT,2017,0.7525749039999999,0.644362898,10.403378799455751,61.1296726507436,43.735,81.5,2.0
PRT,2018,0.719545074,0.641101359,10.460150394480571,61.1233069673808,44.171,81.4,2.0
PRT,2019,0.710506386,0.639897898,10.541797280234922,61.114927250613,44.604,81.75,2.0
PRT,2020,0.7270429799999999,0.6396528749999999,10.490349145150816,66.3,45.5,81.95,1.9
PRT,2021,0.7404642539999999,0.644289643,10.562500423015528,61.0951249296597,45.424,81.45,1.9
PRT,2022,0.712121173,0.637659063,10.7199582778791,61.1259255772782,45.806,81.7,2.0
PRT,2023,0.701204736,0.637407846,10.80675056825886,61.2048652633664,46.2,82.35,2.0
PRT,2024,0.6976339,0.645372586,10.852823978638996,61.3281907341332,,82.4665,1.9
PRT,2025,,,10.492815827640715,69.704,47.3,83.4,1.7
PRY,2015,0.311274014,0.212440751,9.447706893629382,60.8,24.6,73.65,4.891733954633025
PRY,2016,0.3814439569999999,0.315182756,9.497707695147255,62.0827613208606,24.241,73.5855,4.8
PRY,2017,0.388443202,0.3107147,9.545192924679222,62.9526389826574,24.566,73.5585,4.6
PRY,2018,0.416272611,0.302254609,9.55669880208665,63.9248988239553,24.891,73.72200000000001,4.5
PRY,2019,0.422719023,0.301224437,9.557441529718544,64.9845298299929,25.215,73.763,4.4
PRY,2020,0.395287497,0.314563082,9.568635516848376,62.2,26.2,72.9,4.4
PRY,2021,0.401212829,0.295261119,9.642523166983516,67.3058612772421,25.79,68.3005,4.3
PRY,2022,0.417004406,0.285471948,9.70180233413209,68.6396537819458,26.045,72.41499999999999,4.3
PRY,2023,0.4477139409999999,0.273112832,9.773634599688211,69.3466081733694,26.341,73.9195,4.2
PRY,2024,0.4444737699999999,0.271095641,9.82680524737572,69.8622585886961,,74.0514,4.3
PRY,2025,,,9.592983617242089,67.035,27.7,75.6,5.0
QAT,2015,,,11.53806542423034,98.9,31.2,81.2,2.434606368698544
QAT,2016,,,11.406838784412702,98.9855265345423,30.283,82.30449999999999,2.4
QAT,2017,,,11.50648852614002,99.0310125265978,30.473,82.6075,2.3
QAT,2018,,,11.608534144607647,99.0755684762244,30.787,82.8775,2.4
QAT,2019,,,11.585270013275045,99.1191696672067,31.206,83.12,2.5
QAT,2020,,,11.31629551343247,99.2,32.5,81.25,2.9
QAT,2021,,,11.668497907402198,99.203408908243,31.966,81.3015,2.9
QAT,2022,,,11.719293436103593,99.243997525719,32.458,81.969,2.9
QAT,2023,,,11.770415327828289,99.2835325193835,33.189,82.48949999999999,2.9
QAT,2024,,,11.74440501395605,99.3219891728394,,82.62895,2.6
QAT,2025,,,11.426001807838404,99.578,36.4,83.1,1.2
ROU,2015,,,9.913529881937803,53.9,40.7,75.75,4.399197248691422
ROU,2016,,,10.012096044565093,53.5528171972639,40.619,75.3,3.7
ROU,2017,,,10.130991279219415,53.3648643239046,40.959,75.3,3.5
ROU,2018,,,10.228415912650789,53.1445711571868,41.292,75.45,3.5
ROU,2019,,,10.35725688987915,52.8931835224862,41.628,75.7,3.6
ROU,2020,,,10.380011663193264,54.2,42.5,75.19999999999999,3.5
ROU,2021,,,10.48329156849405,52.2321512130811,42.217,72.9,3.5
ROU,2022,,,10.618508610687355,52.1634832477272,42.391,75.25,3.4
ROU,2023,,,10.75872230790428,52.1645747011867,42.621,76.7,3.4
ROU,2024,,,10.81091247727129,52.1674778928768,,76.12375,3.3
ROU,2025,,,10.494365478632504,57.631,43.5,77.8,3.6
RUS,2015,0.462639792,0.211948056,,,,,4.86798187567193
RUS,2016,0.4499806079999999,0.311261242,,,,,4.8
RUS,2017,0.471232942,0.293654872,,,,,4.5
RUS,2018,0.481709302,0.298654369,,,,,4.6
RUS,2019,0.521461979,0.322767016,,,,,4.6
RUS,2020,0.504999408,0.321746559,,,,,4.5
RUS,2021,0.490645229,0.320898257,,,,,4.5
RUS,2022,0.472828965,0.322120461,,,,,4.2
RUS,2023,0.472868281,0.298857189,,,,,4.3
RUS,2024,0.45088178,0.298168147,,,,,4.4
RUS,2025,,,,,,,3.1
RWA,2015,0.494908939,0.577228046,7.484785251082169,17.0,19.2,65.85,5.53434823940064
RWA,2016,0.536784936,0.596101614,7.531761194171833,19.1213951786548,18.388,65.62,5.4
RWA,2017,0.574987691,0.581008838,7.584744045699409,20.2477568101111,18.506,66.0265,5.2
RWA,2018,0.567310978,0.566843549,7.661760102267456,21.5418444579064,18.621,66.24549999999999,5.1
RWA,2019,0.5579222189999999,0.570042683,7.756212327120392,22.9711026997362,18.742,66.5835,5.1
RWA,2020,0.564078546,0.582481571,7.734077056377117,17.4,19.8,66.44999999999999,5.1
RWA,2021,0.5542923319999999,0.573582117,7.913314583258206,26.1049092762833,19.033,66.7535,5.1
RWA,2022,0.585045849,0.585414347,8.038730527234907,27.7806702737761,19.22,67.431,5.1
RWA,2023,0.592865923,0.616362844,8.13136944643466,28.8555310645477,19.44,67.6895,5.0
RWA,2024,0.581246449,0.6051577779999999,8.219019043631421,29.8849714294083,,67.9231,5.0
RWA,2025,,,7.905453982490669,21.856,20.8,67.25,5.0
SAU,2015,0.544915843,0.442725084,10.89545753008754,83.2,29.0,77.45,4.330040930159209
SAU,2016,0.5682133549999999,0.502916026,10.818518827835328,83.129128630626,27.634,78.6695,3.9
SAU,2017,0.547809656,0.500814185,10.88031739189992,83.300690534822,28.11,79.0145,3.5
SAU,2018,0.5650308359999999,0.510050357,10.99167574084411,83.4708425884849,28.32,79.047,3.7
SAU,2019,0.5643335349999999,0.52166833,10.99474374787776,83.6394643268678,28.404,78.65899999999999,3.5
SAU,2020,0.534389277,0.543630881,10.768874130056144,84.3,30.0,77.9,3.6
SAU,2021,0.588939981,0.52642418,11.045965146785568,83.9716349986538,28.508,77.60499999999999,3.4
SAU,2022,0.613410999,0.5345646159999999,11.183977896275398,84.1349430023993,28.731,77.826,3.4
SAU,2023,0.654540371,0.5750908809999999,11.178358612351364,84.2962388315415,29.247,79.1265,3.4
SAU,2024,0.665710105,0.630932113,11.175708169908294,84.4554020211443,,79.32995,3.3
SAU,2025,,,10.897174524474108,85.1,32.0,79.3,2.5
SDN,2015,0.20669919,0.087930012,8.346881708930427,33.9,18.7,65.45,7.26424806151476
SDN,2016,0.265963122,0.178754388,8.405223118099897,34.1881958841213,16.978,64.81649999999999,7.3
SDN,2017,0.271943753,0.17888025,8.355243882112175,34.2872225663509,17.238,65.2765,7.0
SDN,2018,0.223317137,0.171188487,8.342661284319071,34.382054222005,17.5,65.629,7.0
SDN,2019,0.237455895,0.180777287,8.272372777884915,34.4727685824236,17.675,65.92349999999999,7.0
SDN,2020,0.235485827,0.1986286,8.116291153620189,35.3,19.3,65.85,6.7
SDN,2021,0.232904788,0.216920976,8.086095005049366,34.6421563427994,17.965,64.576,6.7
SDN,2022,0.214739485,0.185798645,8.1183197398104,34.7209852053086,18.12,65.7995,6.7
SDN,2023,0.168737656,0.184772419,7.7917947134913215,34.7960076976764,18.276,66.449,6.7
SDN,2024,0.164591471,0.163300138,7.65719593648307,34.8673015510839,,66.63655,6.7
SDN,2025,,,8.198030973589917,41.769,19.8,66.80000000000001,7.7
SEN,2015,0.412603553,0.444751263,8.004459190238792,45.9,18.2,67.75,6.056971988624006
SEN,2016,0.477480792,0.48492958,8.03951973931409,47.0553579909929,17.642,66.741,6.2
SEN,2017,0.507623495,0.474956779,8.081586840300565,47.9338349639053,17.783,67.0855,6.0
SEN,2018,0.496678242,0.484035977,8.125694881493393,48.9001692274485,17.957,67.4165,5.7
SEN,2019,0.537598532,0.478481741,8.201921021492558,49.9443321273477,18.16,67.7165,5.7
SEN,2020,0.52997811,0.475398955,8.230289342711966,48.1,18.7,67.75,5.7
SEN,2021,0.5388624129999999,0.4858537889999999,8.336552800030553,52.2260292191155,18.628,66.952,5.6
SEN,2022,0.5368080159999999,0.481977676,8.41852591375073,53.4435061024348,18.888,67.875,5.5
SEN,2023,0.5428861,0.4862618579999999,8.471696646233376,54.6992276190794,19.129,68.772,5.5
SEN,2024,0.558984038,0.501429568,8.531224021487656,55.2368169057304,,69.00905,5.3
SEN,2025,,,8.31849922062038,53.295,19.5,69.5,5.4
SGP,2015,0.959266786,0.913038344,11.375457045367934,,39.4,83.35,1.186083056465994
SGP,2016,0.950042168,0.904515115,11.406473419549409,,33.529,82.9,1.2
SGP,2017,0.944261072,0.906151744,11.469435144466814,,33.775,83.15,1.1
SGP,2018,0.944482054,0.908769177,11.55179384002791,,33.999,83.35,1.1
SGP,2019,0.949771682,0.907440179,11.564903798418989,,34.186,83.65,1.1
SGP,2020,0.944177755,0.909144779,11.527994533933832,,41.9,83.95,1.1
SGP,2021,0.944686196,0.899585047,11.79522322313942,,34.808,83.15,1.0
SGP,2022,0.941426523,0.890057518,11.871263674194758,,34.878,82.95,1.1
SGP,2023,0.953284225,0.86801475,11.876082309976123,,35.102,82.95,1.0
SGP,2024,0.956655857,0.8769263889999999,11.922975390892374,,,83.8697,1.1
SGP,2025,,,11.562452796075284,,44.7,85.2,0.9
SLB,2015,0.295812843,0.352152436,7.763778825107618,22.4,19.6,70.1,7.20717256512864
SLB,2016,0.341431975,0.3953657289999999,7.792014397145078,24.5047424399707,19.006,69.5895,7.0
SLB,2017,0.302323343,0.448299649,7.805493663044989,25.3830535769599,19.153,69.7345,6.9
SLB,2018,0.299329761,0.448627117,7.821633806780162,26.2946826684302,19.328,69.88550000000001,6.6
SLB,2019,0.324288124,0.478640293,7.828840052944829,27.275106750276,19.482,70.056,6.5
SLB,2020,0.323614233,0.473357009,7.785436190027459,24.7,20.1,70.8,6.6
SLB,2021,0.295707573,0.443157328,7.80379028099617,28.6889396820578,19.827,68.964,6.6
SLB,2022,0.336434745,0.443082596,7.822535809387215,29.3511689856806,20.03,70.47749999999999,6.5
SLB,2023,0.336582675,0.442825853,7.861944173874813,30.0088821088389,20.251,70.5995,6.5
SLB,2024,0.3445102939999999,0.450189156,7.891664700923671,30.6617188562194,,70.766,6.5
SLB,2025,,,7.514060476045369,29.463,20.7,71.55,5.8
SLE,2015,0.243865928,0.24784752,7.847782013094866,40.8,18.7,58.900000000000006,7.34022471740392
SLE,2016,0.310381897,0.311224423,7.87661008990982,41.229411538771,17.831,56.922,7.1
SLE,2017,0.315694665,0.34392031,7.824627104168145,41.7106682105058,18.01,57.748000000000005,7.2
SLE,2018,0.323906127,0.370948912,7.878714357136326,42.2011025267803,18.201,59.0485,7.1
SLE,2019,0.310425355,0.374729748,7.9025090192774305,42.7018444914441,18.4,59.585,7.0
SLE,2020,0.327329169,0.3852061589999999,7.908046243890163,42.9,19.6,59.85,7.0
SLE,2021,0.316595778,0.381793132,7.954859744731819,43.7345385973699,18.817,60.2545,6.9
SLE,2022,0.327063428,0.366545609,8.053239865478094,44.2666343543487,19.04,61.2755,6.9
SLE,2023,0.327813461,0.363438919,8.122168572790295,44.809324991151,19.27,61.7835,6.8
SLE,2024,0.325361337,0.336395176,8.16687113369254,45.3626823156371,,61.9624,6.4
SLE,2025,,,7.495543046043601,50.28,20.6,60.6,7.1
SLV,2015,0.456302883,0.333060096,8.97887944935133,69.7,24.8,72.15,4.97610835396851
SLV,2016,0.450266455,0.364629222,9.04258613244922,70.3990173339844,24.159,70.783,4.7
SLV,2017,0.445116454,0.371622409,9.101107803882163,71.0856704711914,24.516,70.8715,4.5
SLV,2018,0.44241356,0.3612166,9.12736761022031,71.7577209472656,24.896,71.224,4.6
SLV,2019,0.446381812,0.373123805,9.185714856246864,72.4148941040039,25.293,71.5395,4.7
SLV,2020,0.485651694,0.375165892,9.147686914395168,73.4,26.8,72.05,4.6
SLV,2021,0.465089234,0.364858376,9.288200397748762,73.6838531494141,26.088,69.7705,4.6
SLV,2022,0.43813815,0.340875275,9.382271872476034,74.1465021298679,26.51,71.76650000000001,4.6
SLV,2023,0.4949754319999999,0.355083699,9.4477478579712,74.6080675149903,26.956,71.894,4.6
SLV,2024,0.477787327,0.361837975,9.492810919816298,75.0674905102199,,72.1237,4.3
SLV,2025,,,9.19729860532164,78.136,28.9,74.44999999999999,3.7
SOM,2015,0.057255947,0.058445867,,43.2,16.0,55.9,9.551820178949042
SOM,2016,0.129063358,0.127357367,,,15.037,,9.1
SOM,2017,0.1243294,0.130015162,,,15.091,,9.2
SOM,2018,0.118103814,0.112901025,,,15.157,,9.0
SOM,2019,0.122348482,0.147731463,,,15.214,,9.0
SOM,2020,0.136404214,0.164911223,,46.1,16.2,56.25,8.8
SOM,2021,0.13161278,0.154054716,,,15.308,,8.9
SOM,2022,0.13508484,0.154929758,,,15.371,,8.8
SOM,2023,0.150705194,0.151272497,,,15.447,,8.6
SOM,2024,0.134236225,0.117011473,,,,59.0203,8.5
SOM,2025,,,6.8936141291914526,51.793,16.5,58.2,7.3
SRB,2015,0.526845372,0.369159165,9.58352599380901,55.7,42.7,76.25,4.374167392782959
SRB,2016,0.524828166,0.407552813,9.638654555021702,60.3853870034026,42.482,75.75,4.1
SRB,2017,0.5355128889999999,0.395919173,9.687118511709333,60.621208190918,42.709,75.6,3.9
SRB,2018,0.5410953639999999,0.400223211,9.764102552113023,60.8433609008789,42.932,75.95,3.8
SRB,2019,0.526343108,0.404959204,9.872619474867117,61.0492248535156,43.166,76.0,3.9
SRB,2020,0.522674644,0.404013317,9.89310702792176,56.4,43.6,75.35,3.8
SRB,2021,0.525624827,0.3832536,10.011047937801887,61.363899230957,43.541,72.85,3.9
SRB,2022,0.548176118,0.380396082,10.146721092234158,61.9013813540396,43.675,75.30000000000001,3.8
SRB,2023,0.533537882,0.376998115,10.302265723423478,62.1434649229738,43.872,76.28,3.7
SRB,2024,0.533227691,0.36502794,10.397604792673436,62.3830029804177,,76.93175,3.7
SRB,2025,,,10.053636658741166,62.034,44.3,78.35,4.2
SSD,2015,0.064129012,0.041770076,7.051757664081081,18.9,18.4,55.7,8.920148580734839
SSD,2016,0.114218237,0.115829003,,19.0769476614377,16.962,36.9025,8.9
SSD,2017,0.097648452,0.123065737,,19.3489927232944,16.138,35.540499999999994,9.2
SSD,2018,0.109648523,0.108040405,,19.6254143932663,16.08,51.912000000000006,9.3
SSD,2019,0.106087176,0.096764069,,19.9062299188719,16.594,58.104,9.3
SSD,2020,0.0928137939999999,0.1128168,,20.2,16.8,56.1,9.5
SSD,2021,0.077355934,0.109457697,,20.4811115270532,17.309,57.0485,9.4
SSD,2022,0.0823546799999999,0.101828622,,20.7752121046616,17.59,57.21,9.5
SSD,2023,0.084465115,0.098530123,,21.0737755279692,17.97,57.6315,9.4
SSD,2024,0.0909161929999999,0.06061704,,21.3768190444906,,57.7526,9.4
SSD,2025,,,6.323140945528915,24.718,18.6,58.2,9.3
STP,2015,0.351453838,0.420299639,8.06196279723491,70.2,18.8,68.25,6.018447740086838
STP,2016,0.39741267,0.454882966,8.107582286556324,67.5218887329102,17.947,66.783,5.7
STP,2017,0.4072922349999999,0.498006138,8.14215352968574,67.6520004272461,18.039,67.313,5.6
STP,2018,0.439278328,0.510235871,8.279198102099224,67.7828826904297,18.164,67.8665,5.2
STP,2019,0.424090624,0.51416874,8.44580136570207,67.9129943847656,18.32,68.3215,5.1
STP,2020,0.418378146,0.4966143299999999,8.545690382359542,74.4,19.2,68.8,5.4
STP,2021,0.398252788,0.5113492159999999,8.653940954080293,68.1738967895508,18.677,68.32,5.3
STP,2022,0.386919666,0.507868765,8.705112579777808,68.3720919798341,18.869,69.52000000000001,5.3
STP,2023,0.381821735,0.5032136779999999,8.724204346295096,68.6043921103568,19.052,69.98349999999999,5.3
STP,2024,0.373665708,0.5158259749999999,8.739032876209238,68.8710170184884,,70.15915,5.3
STP,2025,,,8.30983696653235,79.056,20.2,69.8,5.4
SUR,2015,0.433869903,0.375598357,9.713753045904642,66.1,27.7,72.0,5.314731649608674
SUR,2016,0.506703112,0.442369244,9.580199508744297,66.1426466980469,26.696,71.09299999999999,5.0
SUR,2017,0.4886759,0.43899324,9.773816142848256,66.1046467051207,26.893,71.345,4.9
SUR,2018,0.488805183,0.420124466,9.79006567087853,66.0693060442846,27.097,71.5655,4.6
SUR,2019,0.486264355,0.421488199,9.89199918262706,66.0370492311305,27.298,71.85900000000001,4.8
SUR,2020,0.485825543,0.417293647,9.737839865116598,66.1,28.7,72.2,5.1
SUR,2021,0.455274846,0.4154762,9.823265891334088,65.9853973388672,27.678,69.09049999999999,5.0
SUR,2022,0.4412397439999999,0.41601345,9.907421631618837,65.8985443115234,27.865,73.2815,5.1
SUR,2023,0.44136018,0.411905006,9.957511521208426,65.7562408447266,28.1,73.6465,4.9
SUR,2024,0.425072216,0.402263093,9.989689404402046,65.7641857200885,,73.78675,5.1
SUR,2025,,,9.652033506427594,70.574,29.6,74.3,5.1
SVK,2015,0.674682838,0.471702509,10.313873545448056,53.9,39.0,77.19999999999999,3.366586131568746
SVK,2016,0.6553942549999999,0.536057834,10.304542293892622,53.7399327086517,38.604,,2.6
SVK,2017,0.624352091,0.5244190129999999,10.317112035126934,53.6126018237016,39.005,,2.6
SVK,2018,0.6163891229999999,0.531998071,10.35805448193133,53.4881496935559,39.402,,2.6
SVK,2019,0.598649255,0.5291462819999999,10.433694416061336,53.3666558664583,39.805,,2.6
SVK,2020,0.6490447519999999,0.5635083919999999,10.47242954212868,53.8,41.0,76.9,2.6
SVK,2021,0.656644156,0.550911781,10.554407939203363,53.1901479870605,40.545,,2.7
SVK,2022,0.6681813819999999,0.554957092,10.634945171002196,53.1902831072528,40.904,,2.7
SVK,2023,0.627084734,0.556401022,10.735830008213036,53.190805019646,41.302,,2.6
SVK,2024,0.64126485,0.500979964,10.781709920802449,53.1919702985684,,78.45835,2.5
SVK,2025,,,10.488942482576318,59.347,42.7,79.30000000000001,4.2
SVN,2015,0.702088432,0.608869714,10.352529397723174,53.8,42.6,81.2,1.92629469618433
SVN,2016,0.7467345999999999,0.632807451,10.42154230934695,53.647274017334,42.256,81.25,1.9
SVN,2017,0.754494767,0.6393086069999999,10.496262821822198,55.2451133728027,42.568,81.1,1.7
SVN,2018,0.766205375,0.6444442479999999,10.56153085228206,55.1913430955675,42.807,81.45,1.7
SVN,2019,0.7607589889999999,0.650294052,10.654272560926232,55.4523277282715,42.973,81.6,1.7
SVN,2020,0.7798721689999999,0.635626752,10.63986800989705,55.1,43.8,81.65,1.7
SVN,2021,0.7747504,0.619967416,10.734526607096772,55.3046289429588,43.14,80.75,1.6
SVN,2022,0.75802794,0.6299711259999999,10.865652004202182,55.3377817873563,43.497,81.35,1.6
SVN,2023,0.7394339149999999,0.6164943119999999,10.934250912659175,55.5378927789875,43.894,82.05,1.6
SVN,2024,0.7252153199999999,0.615046962,10.954070885933591,55.7577708405917,,81.7897,1.6
SVN,2025,,,10.70634511621706,60.635,45.5,83.1,2.6
SWE,2015,0.873706926,0.947244641,10.794913083844882,86.6,40.8,82.55,1.496562549149733
SWE,2016,0.865662432,0.904804812,10.825556930118124,87.0,39.868,82.35,1.4
SWE,2017,0.878289379,0.905504542,10.848834434353346,87.237373786911,39.716,82.44999999999999,1.4
SWE,2018,0.88642499,0.906816537,10.880354691929709,87.4737430925296,39.594,82.6,1.4
SWE,2019,0.881363537,0.909533315,10.95162106251212,87.7088420242759,39.529,83.15,1.5
SWE,2020,0.8985474619999999,0.910446593,10.959353526220966,88.0,40.5,83.5,1.5
SWE,2021,0.895832785,0.901578919,11.046622190818852,88.1741651958315,39.643,83.1,1.4
SWE,2022,0.885743205,0.8885462040000001,11.113576757575784,88.4038576504809,39.728,83.1,1.4
SWE,2023,0.842596283,0.8794168669999999,11.14513652121276,88.631216160938,39.913,83.35,1.5
SWE,2024,0.858476797,0.876821741,11.182265088556134,88.8559748346228,,83.4365,1.5
SWE,2025,,,10.947232086617742,89.761,41.4,84.65,1.4
SWZ,2015,0.394629494,0.341317947,9.034923331358035,23.3,20.7,58.05,6.752788332029258
SWZ,2016,0.465114453,0.423114505,9.045951598088878,23.5278881746356,,,5.6
SWZ,2017,0.457502683,0.460711455,9.057691514744416,23.8052004963161,,,5.5
SWZ,2018,0.425740624,0.4233998899999999,9.051960620907208,24.0579295404227,,,5.4
SWZ,2019,0.416919027,0.4184352889999999,9.132197415905305,24.3459549517751,,,5.3
SWZ,2020,0.392160684,0.417535169,9.140915750185204,24.2,22.2,57.45,5.4
SWZ,2021,0.372765527,0.361010623,9.209383406181647,25.0156180525173,,,5.4
SWZ,2022,0.390505843,0.355362263,9.271942625459609,25.396682918542,,,5.5
SWZ,2023,0.373840626,0.351177346,9.33254766160967,25.8081878500755,,,5.5
SWZ,2024,0.361519495,0.319619862,9.375787255571984,26.2498461258639,,64.2124,5.3
SWZ,2025,,,9.120470105731425,28.864,23.0,59.8,4.9
SYC,2015,,,10.143890460142863,55.4,,,3.413152921729645
SYC,2016,,,10.268526318173157,43.2815632531296,31.267,74.45,3.6
SYC,2017,,,10.331191818284344,43.4968644410824,31.552,74.4,3.6
SYC,2018,,,10.376340209001038,43.7386669014459,31.879,72.95,3.5
SYC,2019,,,10.44053811779232,44.0049304031754,32.239,74.15,3.5
SYC,2020,,,10.343545508830154,57.5,33.1,73.2,3.3
SYC,2021,,,10.308280010085925,44.6026796065539,33.053,73.44999999999999,3.2
SYC,2022,,,10.30804811271726,44.9108209981157,33.388,73.8,3.0
SYC,2023,,,10.36661710417284,45.0971081321658,33.653,75.05,2.9
SYC,2024,,,10.411466529476154,45.2898622460415,,73.36915,2.6
SYC,2025,,,10.251369580377355,63.181,34.6,75.65,2.2
SYR,2015,0.180644948,0.074451303,,52.2,19.6,68.6,5.9179735077077
SYR,2016,0.227390037,0.156387169,,75.15400963398,,65.712,5.8
SYR,2017,0.227411231,0.156291791,8.09103657095809,74.5395596323392,,66.08449999999999,5.6
SYR,2018,0.227527564,0.156454026,8.147835957602009,74.0612602381775,,67.608,5.7
SYR,2019,0.204407322,0.143385687,8.161139516003777,73.8248788261986,,71.043,5.7
SYR,2020,0.226938196,0.136998956,8.22621436217908,55.5,21.3,71.65,5.7
SYR,2021,0.216579239,0.116081699,8.432253543496897,73.0125007629395,,72.4145,5.7
SYR,2022,0.199404842,0.115731905,8.470617525535518,72.6124992370605,,72.7935,5.4
SYR,2023,0.199499281,0.117885968,,72.1673803143204,,72.12049999999999,5.5
SYR,2024,0.188174812,0.134112838,,72.0761345758254,,72.5632,5.6
SYR,2025,,,8.567471234417487,58.994,23.5,71.75,7.0
TCD,2015,0.206968343,0.116341476,7.77380957752378,22.5,15.8,52.45,8.94539586876213
TCD,2016,0.282551905,0.174332564,7.659212647728445,23.1119734707179,14.647,51.609,9.0
TCD,2017,0.299436956,0.183576246,7.648331819587921,23.461349471105,14.7,51.888,8.9
TCD,2018,0.284343341,0.182937241,7.708775824524606,23.8486084924975,14.768,52.462,8.9
TCD,2019,0.267968754,0.179377342,7.762873933226155,24.2731047386633,14.813,53.0135,8.9
TCD,2020,0.274402352,0.17852829,7.689824250490389,23.5,16.0,53.5,8.9
TCD,2021,0.27220965,0.176528325,7.797731910434286,25.2312246423075,14.982,53.171,9.0
TCD,2022,0.284854174,0.181734954,7.87250007936712,25.7635558629694,15.102,54.5635,8.9
TCD,2023,0.27707048,0.177195952,7.901140581358008,26.3305395171046,15.401,55.1045,8.8
TCD,2024,0.299423228,0.197006119,7.916683357034304,26.9315292389497,,55.2771,8.7
TCD,2025,,,7.182915417671792,28.256,16.3,55.150000000000006,8.7
TGO,2015,0.262228176,0.263449365,7.538850633439305,40.1,19.1,60.05,7.697102253831711
TGO,2016,0.327136809,0.3462829629999999,7.566790269858956,40.1485878279739,18.226,59.659000000000006,8.1
TGO,2017,0.322214828,0.330660243,7.593639256877487,40.5809463430719,18.273,60.126,7.9
